index,count,mean,std,min,25%,50%,75%,max
MU:280_WIC_8778,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_WIC_8778_OP,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_WIC_8778_SP,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_WIT_8778,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:280_WIT_SECO,1.0,0.03,,0.03,0.03,0.03,0.03,0.03
MU:280_XD_01,1.0,97.34,,97.34,97.34,97.34,97.34,97.34
MU:371_LIT_5550,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:371_PY_5576B.OP,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
MU:AITUNIT,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
mu:aitunit1,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:CEE_MUNIT_DIA_ANT,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:CONESPUNI,1.0,0.75,,0.75,0.75,0.75,0.75,0.75
MU:CTMOL013,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:DisplayedStatus_Profit,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
MU:MOL0013_CV01_N(10),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV01_N(11),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV02_N(12),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV02_N(13),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV03_N(14),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV03_N(15),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV04_N(16),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV04_N(17),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV05_N(18),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_CV05_N(19),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV01_N(30),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV01_N(31),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV02_N(32),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV02_N(33),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV03_N(34),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV03_N(35),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV04_N(36),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:MOL0013_MV04_N(37),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:Su_Mol13,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
MU:TMS_MINERAL_FRESCO_TRATADO,1.0,0.06,,0.06,0.06,0.06,0.06,0.06
R-AGUA:330_LE_3001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_LE_5001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WIS_3001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WIS_5001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WI_2001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WI_3001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WI_4001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WI_5001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WI_6001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WI_7001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:330_WI_9001,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:CEE_PP115_INST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:CEE_PP116_INST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:CEE_PP117_INST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:CEE_PP118_INST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Concentracion_de_solido,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:CONC_SOL_MADRE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Exced_Dia_IMD.SIP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Exced_Turno_IMD.SIP,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:Flocu_FI-3820,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3820_OP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3820_SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3822,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3824,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3824_OP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3824_SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3826,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3828,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3828_OP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3828_SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3830,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3832,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3832_OP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3832_SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3834,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3836,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3836_OP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3836_SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3838,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3840,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3840_OP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3840_SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3842,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3844,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3844_OP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3844_SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3846,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3848,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3860,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_FI-3864,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_LI-3812,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:Flocu_LI-3858,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT2713A,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT355,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5301,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5311,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5321A,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5321B,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5321C,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5331,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5332,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5333,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:LIT5334,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:PorcenSol,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:PORCENSOL_CA6,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:PP115.FIT5315,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:PP116.FIT5316,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:PP117.FIT5317,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:PP118.FIT5318,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:prom_descarga_recuperadores,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_AlturaInterface,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_CV_3_TORQUE_LA,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_CV_3_TORQUE_LB,1.0,93.11,,93.11,93.11,93.11,93.11,93.11
R-AGUA:R10_CV_5_NIVEL_INTERFAZ_LA,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R10_CV_5_NIVEL_INTERFAZ_LB,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_CV_6_TURBIDEZ_LA,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_CV_6_TURBIDEZ_LB,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R10_CV_7_AGUA_RECUPERADA_LA,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R10_CV_7_AGUA_RECUPERADA_LB,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_DIT1107_DIT1107,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_DIT1111_DIT1111,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIC1154_CF,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIC1154_SPF,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT1103_4800FIT1103,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT1106_4800FIT1106,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT1110_4800FIT1110,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT1121_4800FIT1121,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT1154_4800FIT1154,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT1156_4800FIT1156,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT_1103,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT_1106,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT_1110,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT_1154,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_FIT_1156,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_LIT1122_4800LIT1122,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_LIT1125_4800LIT1125,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_LIT_1122,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_LIT_1125,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_MV_3_FLOCULANTE_LA,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_MV_3_FLOCULANTE_LB,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_NivelRastra,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_PresionCono_Decimal,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_PV_Valvula_1107_Profit,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_PV_Valvula_1111_Profit,1.0,0.18,,0.18,0.18,0.18,0.18,0.18
R-AGUA:R10_Torque,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R10_TURBIDEZ,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_A330_AIT_207,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_A330_FIT_205,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_A330_FIT_208,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_A330_FV_203SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_A330_LIT_206_pulg,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_A330_ZIT_203,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_DENSIDAD_DE_ENTRADA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_DIT_01,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_DIT_02,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3820.PID.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3820.PID.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3820.PID.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3824.PID.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3824.PID.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3824.PID.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3828.PID.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3828.PID.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3828.PID.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3832.PID.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3832.PID.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3832.PID.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3836.PID.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3836.PID.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3836.PID.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3840.PID.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3840.PID.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3840.PID.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3844.PID.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3844.PID.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC._3844.PID.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3820_MASTER.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3820_SLAVE.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3820_SLAVE.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3824_MASTER.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3824_SLAVE.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3824_SLAVE.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3828_MASTER.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3828_SLAVE.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3828_SLAVE.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3832_MASTER.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3832_SLAVE.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3832_SLAVE.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3836_MASTER.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3836_SLAVE.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3836_SLAVE.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3840_MASTER.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3840_SLAVE.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3840_SLAVE.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3844_MASTER.SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3844_SLAVE.OUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_FIC_3844_SLAVE.PV,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_Floculante_Limit_High,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_Floculante_Limit_Low,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_Flujo_Agua_Clara_Limit_High,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R2_Flujo_Agua_Clara_Limit_Low,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_Nivel_Interfaz_Limit_High,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R2_Nivel_Interfaz_Limit_Low,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_Nivel_Rastras,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_NR_pruebas,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_TN_pruebas,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_Torque_Limite_High,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_Torque_Norte,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_Torque_Sur,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_Torque_Sur_Limit_High,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R2_Torque_Sur_Limit_Low,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R2_TS_pruebas,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_Turbidimetro_Limit_High,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_Turbidimetro_Limit_Low,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R2_VALV_01,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_VALV_02,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_VALV_03,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_VALV_04,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R2_%Solidos_Linea1_Limit_High,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_%Solidos_Linea1_Limit_Low,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_%Solidos_Linea2_Limit_High,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_%Valvula_Linea1_Limit_High,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R2_%Valvula_Linea2_Limit_High,1.0,3.19,,3.19,3.19,3.19,3.19,3.19
R-AGUA:R3_A330_AIT_307,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_A330_FIT_305,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_A330_FIT_308,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_A330_FV_303SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_A330_LIT_306_pulg,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_A330_ZIT_303,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_DENSIDAD_DE_ENTRADA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_DIT_01,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_DIT_02,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_Floculante_Limit_High,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_Floculante_Limit_Low,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_Flujo_Agua_Clara_Limit_High,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R3_Flujo_Agua_Clara_Limit_Low,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_Nivel_Interfaz_Limit_High,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R3_Nivel_Interfaz_Limit_Low,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_Nivel_Rastras,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_Torque_Limite_High,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_Torque_Norte,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_Torque_Sur,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_Turbidimetro_Limit_High,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_Turbidimetro_Limit_Low,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R3_VALV_01,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_VALV_02,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_VALV_03,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_VALV_04,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R3_%Solido_Linea1_Limit_High,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_%Solido_Linea1_Limit_Low,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_%Solido_Linea2_Limit_High,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_%Solido_Linea2_Limit_Low,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_%Valvula_Linea1_Limit_High,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_%Valvula_Linea1_Limit_Low,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_%Valvula_Linea2_Limit_High,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R3_%Valvula_Linea2_Limit_Low,1.0,0.21,,0.21,0.21,0.21,0.21,0.21
R-AGUA:R4_A330_AIT_407,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_A330_FIT_405,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_A330_FIT_408,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_A330_FV_403SP,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_A330_LIT_406_pulg,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_A330_ZIT_403,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_DENSIDAD_DE_ENTRADA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_DIT_01,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_DIT_02,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_Floculante_Limit_High,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_Floculante_Limit_Low,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_Flujometro_Conc,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R4_Flujometro_Conc_plc,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R4_Flujo_Agua_Clara_Limit_High,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R4_Flujo_Agua_Clara_Limit_Low,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_Nivel_Interfaz_Limit_High,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R4_Nivel_Interfaz_Limit_Low,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_Nivel_Rastras,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_Torque_Norte,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_Torque_Norte_Limite_High,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_Torque_Norte_Limite_Low,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R4_Torque_Sur,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_Turbidimetro_Limit_High,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_Turbidimetro_Limit_Low,1.0,100.0,,100.0,100.0,100.0,100.0,100.0
R-AGUA:R4_VALV_01,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_VALV_02,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_VALV_03,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_VALV_04,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-AGUA:R4_%Solidos_Linea1_Limit_High,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_%Solidos_Linea1_Limit_Low,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
R-AGUA:R4_%Solidos_Linea2_Limit_High,1.0,67.6,,67.6,67.6,67.6,67.6,67.6
